                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200608"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                     360                  1.2147104692085155E+010                  9.9470241684773308E-001                  8.3787781329754960E+000                  4.2452735952180740E+000                  9.1178693185985443E-008                                       15                                        0 
                                     370                  1.2171327400425676E+010                  9.9447221245353901E-001                  9.6610287648175266E+000                  4.5999511047879365E+000                  7.8196854705424373E-008                                       17                                        0 
                                     380                  1.2192137966246634E+010                  9.9422575771317312E-001                  1.1095947310145318E+001                  4.9771675897613070E+000                  6.7310013807560490E-008                                       19                                        0 
                                     390                  1.2208877836231970E+010                  9.9398164499545438E-001                  1.2604063578429685E+001                  5.3563668263268278E+000                  5.8531103748827166E-008                                       21                                        0 
                                     400                  1.2222714976570139E+010                  9.9373764583844681E-001                  1.4094041923475496E+001                  5.7155178113670386E+000                  5.1758977017170830E-008                                       24                                        0 
                                     410                  1.2235901655893427E+010                  9.9345766789365264E-001                  1.5935498073631100E+001                  6.1409064374253921E+000                  4.5176441722079109E-008                                       25                                        0 
                                     420                  1.2247663996109043E+010                  9.9315596590871003E-001                  1.7870665795167589E+001                  6.5704752058628610E+000                  3.9770580047350450E-008                                       26                                        0 
                                     430                  1.2256909940855591E+010                  9.9287413427952698E-001                  1.9821988128113656E+001                  6.9875185123506443E+000                  3.5410362283360837E-008                                       28                                        0 
                                     440                  1.2265442975908138E+010                  9.9256996175291279E-001                  2.1794647932466638E+001                  7.3931536998007665E+000                  3.1851511322505709E-008                                       30                                        0 
                                     450                  1.2273105629439478E+010                  9.9225244937557677E-001                  2.3705193105779600E+001                  7.7757877883789419E+000                  2.8985948505741442E-008                                       32                                        0 
                                     460                  1.2279911132175728E+010                  9.9192862391655334E-001                  2.5674257515004282E+001                  8.1578993191449012E+000                  2.6499908064111794E-008                                       34                                        0 
                                     470                  1.2286029840803448E+010                  9.9160022833138073E-001                  2.7423186249008840E+001                  8.4904165628491288E+000                  2.4603725258497563E-008                                       36                                        0 
                                     480                  1.2291631310532286E+010                  9.9127175418904701E-001                  2.8548453401700733E+001                  8.6963077450782578E+000                  2.3560178115347323E-008                                       38                                        0 
                                     490                  1.2297721752130213E+010                  9.9090160283710660E-001                  2.8461642937829396E+001                  8.6725382709259105E+000                  2.3774568417332204E-008                                       39                                        0 
                                     500                  1.2308670498999102E+010                  9.9027727232595952E-001                  2.8280671897435766E+001                  8.6217375120340130E+000                  2.4255481847830864E-008                                       39                                        0 
                                     510                  1.2320974972701578E+010                  9.8938713841037362E-001                  3.8964548525766915E+001                  1.0510975094908162E+001                  1.6729926486642773E-008                                       39                                        0 
                                     520                  1.2331683827777222E+010                  9.8809488265693557E-001                  5.2021533009326980E+001                  1.2590969822774753E+001                  1.1984476909151408E-008                                       39                                        0 
                                     530                  1.2339243840407618E+010                  9.8670545558679856E-001                  6.3183059405167882E+001                  1.4226974229429809E+001                  9.5812102943031020E-009                                       39                                        0 
                                     540                  1.2344895474280706E+010                  9.8531995843932496E-001                  7.2438975957410932E+001                  1.5510524234108619E+001                  8.1842202746482656E-009                                       39                                        0 
                                     550                  1.2349504753110113E+010                  9.8394035279778769E-001                  8.1269046292001136E+001                  1.6686622707741762E+001                  7.1632631770891920E-009                                       39                                        0 
                                     560                  1.2353161606335043E+010                  9.8260795878193963E-001                  9.2651684230601347E+001                  1.8149418150869188E+001                  6.1318170375036496E-009                                       39                                        0 
                                     570                  1.2356276816790476E+010                  9.8125885475454433E-001                  9.9559744801054620E+001                  1.9008849752443560E+001                  5.6361644458029570E-009                                       39                                        0 
                                     580                  1.2359079525621183E+010                  9.7981943344405453E-001                  1.1346115225616296E+002                  2.0682458966869685E+001                  4.8168047998127826E-009                                       39                                        0 
                                     590                  1.2361520869964664E+010                  9.7829977509892430E-001                  1.2682419296507554E+002                  2.2238281724561570E+001                  4.2076057181173238E-009                                       39                                        0 
                                     600                  1.2363578800748110E+010                  9.7675401685207430E-001                  1.4060206978238250E+002                  2.3791437277559538E+001                  3.7087247991154841E-009                                       39                                        0 
                                     610                  1.2365371607558306E+010                  9.7516157996004749E-001                  1.5511071384584145E+002                  2.5374723742013362E+001                  3.2857599204429756E-009                                       39                                        0 
                                     620                  1.2366898672490623E+010                  9.7357839545507774E-001                  1.6668922803021991E+002                  2.6604998022365013E+001                  3.0035427304489193E-009                                       39                                        0 
                                     630                  1.2368295666444813E+010                  9.7191704545202873E-001                  1.8380540004997141E+002                  2.8380744269387208E+001                  2.6567368558372923E-009                                       39                                        0 
                                     640                  1.2369518391281170E+010                  9.7021123379333229E-001                  2.0295973426786611E+002                  3.0308289827903025E+001                  2.3436682770037726E-009                                       39                                        0 
                                     650                  1.2370560495901665E+010                  9.6850884161601392E-001                  2.1760777391287681E+002                  3.1740911520285955E+001                  2.1429956991273720E-009                                       39                                        0 
                                     660                  1.2371483313499197E+010                  9.6682676539821133E-001                  2.3473246659044327E+002                  3.3379108100042721E+001                  1.9437350450955314E-009                                       39                                        0 
                                     670                  1.2372346743505043E+010                  9.6504480559772365E-001                  2.5273239685799697E+002                  3.5068441571880896E+001                  1.7647726621786007E-009                                       39                                        0 
                                     680                  1.2373129928629358E+010                  9.6320021745330042E-001                  2.7569010615460178E+002                  3.7170210903354246E+001                  1.5749472677316295E-009                                       39                                        0 
                                     690                  1.2373794245166349E+010                  9.6144697031947435E-001                  2.9183184945327895E+002                  3.8605358545773470E+001                  1.4594994979223517E-009                                       39                                        0 
                                     700                  1.2374389426806536E+010                  9.5971550760539692E-001                  3.0335695956477213E+002                  3.9617888876850287E+001                  1.3826538938362086E-009                                       39                                        0 
                                     710                  1.2374939156314686E+010                  9.5796333655090338E-001                  3.1767776787838943E+002                  4.0870502431149951E+001                  1.2964700401703692E-009                                       39                                        0 
                                     720                  1.2375455690578077E+010                  9.5618015702238979E-001                  3.4596543740973493E+002                  4.3276711268777895E+001                  1.1572926238492057E-009                                       39                                        0 
                                     730                  1.2375927101622213E+010                  9.5438724222773130E-001                  3.6178316154476198E+002                  4.4600617849476748E+001                  1.0860912422976960E-009                                       39                                        0 
                                     740                  1.2376367449275858E+010                  9.5254847623057037E-001                  3.7983322079363023E+002                  4.6098006378723014E+001                  1.0131368309263339E-009                                       39                                        0 
                                     750                  1.2376772078319794E+010                  9.5071947230850240E-001                  3.8978508074573256E+002                  4.6906329344408746E+001                  9.7281245327639957E-010                                       39                                        0 
                                     760                  1.2377153087668520E+010                  9.4888753386622449E-001                  4.1137142823965434E+002                  4.8656188501528256E+001                  9.0070911358295045E-010                                       39                                        0 
                                     770                  1.2377513806141289E+010                  9.4701964486745116E-001                  4.2927508016006999E+002                  5.0082431472881339E+001                  8.4564954815702829E-010                                       39                                        0 
                                     780                  1.2377850869604727E+010                  9.4516578808999585E-001                  4.3942998411670067E+002                  5.0880905014227217E+001                  8.1345081971976460E-010                                       39                                        0 
                                     790                  1.2378166573333725E+010                  9.4331021651358182E-001                  4.5784483423718763E+002                  5.2329695460701089E+001                  7.6439831235076198E-010                                       39                                        0 
                                     800                  1.2378458591296125E+010                  9.4149558542571066E-001                  4.5917768269820016E+002                  5.2432399693776681E+001                  7.5440442828467669E-010                                       39                                        0 
                                     810                  1.2378749618735462E+010                  9.3961782217242906E-001                  4.8562575594601986E+002                  5.4477346177109354E+001                  6.9492590345826444E-010                                       39                                        0 
                                     820                  1.2379030488464083E+010                  9.3765713961399255E-001                  5.0613527390137926E+002                  5.6035251954712969E+001                  6.5181237079987358E-010                                       39                                        0 
                                     830                  1.2379295775513271E+010                  9.3566974478731502E-001                  5.2669195239920566E+002                  5.7583399063309074E+001                  6.1209245415468395E-010                                       39                                        0 
                                     840                  1.2379548022987377E+010                  9.3364642278641174E-001                  5.4736656016919596E+002                  5.9129874122723095E+001                  5.7524245279795768E-010                                       39                                        0 
                                     850                  1.2379786813140936E+010                  9.3160036343249508E-001                  5.6799424602489751E+002                  6.0646757090776909E+001                  5.4152236084398114E-010                                       39                                        0 
                                     860                  1.2380012377688974E+010                  9.2954046495248099E-001                  5.8884315198042691E+002                  6.2176857787498832E+001                  5.0990161047188442E-010                                       39                                        0 
                                     870                  1.2380225973471828E+010                  9.2746541628369583E-001                  6.0956473021855948E+002                  6.3677202934650865E+001                  4.8087359080867139E-010                                       39                                        0 
                                     880                  1.2380428285533829E+010                  9.2537860461813681E-001                  6.3040140911998662E+002                  6.5169427659452907E+001                  4.5384806539437790E-010                                       39                                        0 
                                     890                  1.2380622569699125E+010                  9.2325297841261400E-001                  6.5159510731069338E+002                  6.6684831186266280E+001                  4.2819587305179724E-010                                       39                                        0 
                                     900                  1.2380808420709242E+010                  9.2109898502406840E-001                  6.7285930332809482E+002                  6.8186491494098590E+001                  4.0430534667705184E-010                                       39                                        0 
                                     910                  1.2380985341498951E+010                  9.1893029498659962E-001                  6.9412894043276469E+002                  6.9675823827124944E+001                  3.8203399298805122E-010                                       39                                        0 
                                     920                  1.2381154149561749E+010                  9.1674494461184275E-001                  7.1564804896361250E+002                  7.1170246774105692E+001                  3.6104504203979011E-010                                       39                                        0 
                                     930                  1.2381316420760077E+010                  9.1452837605248805E-001                  7.3739701968348061E+002                  7.2672671932899220E+001                  3.4121262365510820E-010                                       39                                        0 
                                     940                  1.2381472133440424E+010                  9.1228650325722727E-001                  7.5912089184994898E+002                  7.4157124222949946E+001                  3.2269209029848559E-010                                       39                                        0 
                                     950                  1.2381622027968748E+010                  9.1001409422708790E-001                  7.8131307339268233E+002                  7.5673727696628902E+001                  3.0497272022670012E-010                                       39                                        0 
                                     960                  1.2381765533846016E+010                  9.0772608705369118E-001                  8.0330425268477893E+002                  7.7145826860099078E+001                  2.8861636290650029E-010                                       39                                        0 
                                     970                  1.2381904055066902E+010                  9.0540515418875955E-001                  8.2559919087003584E+002                  7.8644458707175687E+001                  2.7295091950994919E-010                                       39                                        0 
                                     980                  1.2382037376069654E+010                  9.0305990954432280E-001                  8.4797968562274684E+002                  8.0139191106453978E+001                  2.5818789132936261E-010                                       39                                        0 
                                     990                  1.2382165424627792E+010                  9.0069759293184926E-001                  8.7042464416559289E+002                  8.1613123539683471E+001                  2.4437550172027160E-010                                       39                                        0 
                                    1000                  1.2382288768245554E+010                  8.9831327770988612E-001                  8.9269076593775219E+002                  8.3083771240133999E+001                  2.3133349906344008E-010                                       39                                        0 
                                    1010                  1.2382406537872152E+010                  8.9593126407494827E-001                  9.1537911270474945E+002                  8.4555194059423584E+001                  2.1902673159436670E-010                                       39                                        0 
                                    1020                  1.2382520634798523E+010                  8.9351756435641672E-001                  9.3813646823511488E+002                  8.6032711759293576E+001                  2.0733073714040236E-010                                       39                                        0 
                                    1030                  1.2382630918238865E+010                  8.9107927048766067E-001                  9.6063834867725745E+002                  8.7491626900814509E+001                  1.9632072715439252E-010                                       39                                        0 
                                    1040                  1.2382736873803802E+010                  8.8863401375969153E-001                  9.8347840227414667E+002                  8.8957725833152054E+001                  1.8588510662521203E-010                                       39                                        0 
                                    1050                  1.2382839449467316E+010                  8.8616401737656258E-001                  1.0064339892873650E+003                  9.0429360226306088E+001                  1.7596946470577031E-010                                       39                                        0 
                                    1060                  1.2382939579059799E+010                  8.8364884885386008E-001                  1.0295434292446485E+003                  9.1901471264628768E+001                  1.6652460436826803E-010                                       39                                        0 
                                    1070                  1.2383036117489119E+010                  8.8112207278323740E-001                  1.0524357965578054E+003                  9.3348277495913763E+001                  1.5767731448430839E-010                                       39                                        0 
                                    1080                  1.2383129085071507E+010                  8.7858874022751177E-001                  1.0753652138371399E+003                  9.4799737771382908E+001                  1.4928116009735225E-010                                       39                                        0 
                                    1090                  1.2383218220396175E+010                  8.7606276014215390E-001                  1.0979753648212202E+003                  9.6231224018428463E+001                  1.4140807710193393E-010                                       39                                        0 
                                    1100                  1.2383304906809278E+010                  8.7350861428071314E-001                  1.1213910702023550E+003                  9.7701997459275233E+001                  1.3380477279166492E-010                                       39                                        0 
                                    1110                  1.2383389188253395E+010                  8.7092816234879844E-001                  1.1441720831944217E+003                  9.9119488578241032E+001                  1.2672465024662996E-010                                       39                                        0 
                                    1120                  1.2383471034187479E+010                  8.6832574139352370E-001                  1.1677483934532204E+003                  1.0059463111125595E+002                  1.1984883800225248E-010                                       39                                        0 
                                    1130                  1.2383551422325293E+010                  8.6567094317696180E-001                  1.1910413295256162E+003                  1.0204522922168638E+002                  1.1334636127062559E-010                                       39                                        0 
                                    1140                  1.2383629328559771E+010                  8.6300128434016321E-001                  1.2146770884113535E+003                  1.0351000894683291E+002                  1.0714621220260640E-010                                       39                                        0 
                                    1150                  1.2383705058953733E+010                  8.6030954108536972E-001                  1.2382917593083616E+003                  1.0496629682134915E+002                  1.0127610516741328E-010                                       39                                        0 
                                    1160                  1.2383742987129198E+010                  8.5894919127281122E-001                  1.2429182796185726E+003                  1.0526064824839081E+002                  9.9298879818425191E-011                                       39                                        0 
                                    1170                  1.2383812641102491E+010                  8.5633625936663471E-001                  1.2737559525121608E+003                  1.0715339723724871E+002                  9.3120255298429145E-011                                       39                                        0 
                                    1180                  1.2383879202188223E+010                  8.5375492875596115E-001                  1.2821917950055890E+003                  1.0771183496092891E+002                  8.9666152302784397E-011                                       39                                        0 
                                    1190                  1.2383898178245197E+010                  8.5302434228721757E-001                  1.2751301115037061E+003                  1.0729781754414149E+002                  8.9708045005836414E-011                                       39                                        0 
                                    1200                  1.2383945138751015E+010                  8.5114752604796784E-001                  1.3198066640938209E+003                  1.0998648449610360E+002                  8.3471850701230117E-011                                       39                                        0 
                                    1210                  1.2384011521095713E+010                  8.4839150935468255E-001                  1.3421752203099652E+003                  1.1135932192992308E+002                  7.8954038143742627E-011                                       39                                        0 
                                    1220                  1.2384048966174480E+010                  8.4682033339075047E-001                  1.3490480063877637E+003                  1.1178754538750930E+002                  7.7002185067007142E-011                                       39                                        0 
                                    1230                  1.2384111071687792E+010                  8.4410480612002281E-001                  1.3784337467219996E+003                  1.1357571677983148E+002                  7.2278548319514664E-011                                       39                                        0 
                                    1240                  1.2384172645130428E+010                  8.4132534072168119E-001                  1.4010621651655144E+003                  1.1496024624012202E+002                  6.8309681638105320E-011                                       39                                        0 
                                    1250                  1.2384232679892376E+010                  8.3852740758432276E-001                  1.4240803442205045E+003                  1.1637321848191981E+002                  6.4504255342397214E-011                                       39                                        0 
                                    1260                  1.2384291345851501E+010                  8.3570463119286553E-001                  1.4469151218647633E+003                  1.1775514595743276E+002                  6.0921195302161678E-011                                       39                                        0 
                                    1270                  1.2384347723413900E+010                  8.3290750804333102E-001                  1.4696607450977961E+003                  1.1912927355598603E+002                  5.7551141018605461E-011                                       39                                        0 
                                    1280                  1.2384402762486858E+010                  8.3009147907381520E-001                  1.4930050299264353E+003                  1.2055249028953533E+002                  5.4299718283594881E-011                                       39                                        0 
                                    1290                  1.2384455931958567E+010                  8.2728831485880205E-001                  1.5152996326232103E+003                  1.2192959293363396E+002                  5.1274010472174852E-011                                       39                                        0 
                                    1300                  1.2384506914777693E+010                  8.2452135139442040E-001                  1.5368654504866342E+003                  1.2324482154742012E+002                  4.8483271441395994E-011                                       39                                        0 
                                    1310                  1.2384556503780779E+010                  8.2175171368072275E-001                  1.5589762750069779E+003                  1.2458323915235252E+002                  4.5816357094933451E-011                                       39                                        0 
                                    1320                  1.2384604189821695E+010                  8.1901361731185285E-001                  1.5803127381745271E+003                  1.2589212378997124E+002                  4.3327802916041819E-011                                       39                                        0 
                                    1330                  1.2384650525809458E+010                  8.1627883762292175E-001                  1.6023294559408562E+003                  1.2721741186578917E+002                  4.0957382433037084E-011                                       39                                        0 
                                    1340                  1.2384680548549675E+010                  8.1447918833668564E-001                  1.5920900117440467E+003                  1.2667040774029597E+002                  4.0453411992535236E-011                                       39                                        0 
                                    1350                  1.2384701630613987E+010                  8.1320738079638244E-001                  1.5968685143084322E+003                  1.2697282946608478E+002                  3.9618379429257730E-011                                       39                                        0 
                                    1360                  1.2384710512142740E+010                  8.1267486998687355E-001                  1.6069042175178736E+003                  1.2756401776675428E+002                  3.8955513125454672E-011                                       39                                        0 
                                    1370                  1.2384723281553505E+010                  8.1189663842283766E-001                  1.6067053607647779E+003                  1.2757299779776909E+002                  3.8577923470934060E-011                                       39                                        0 
                                    1380                  1.2384732399430082E+010                  8.1134109865439263E-001                  1.6168766904045706E+003                  1.2816773152368788E+002                  3.7918289524888044E-011                                       39                                        0 
                                    1390                  1.2384739967303282E+010                  8.1087747710535296E-001                  1.6184356390133896E+003                  1.2827363695130683E+002                  3.7632146273437051E-011                                       39                                        0 
                                    1400                  1.2384748409490122E+010                  8.1035683897654553E-001                  1.6217499751778048E+003                  1.2848159086155357E+002                  3.7255482500934438E-011                                       39                                        0 
                                    1410                  1.2384756221854725E+010                  8.0987330189955420E-001                  1.6279430559892019E+003                  1.2884710352763582E+002                  3.6798263071718534E-011                                       39                                        0 
                                    1420                  1.2384777555908548E+010                  8.0851954573804496E-001                  1.6451296774782184E+003                  1.2988524055557613E+002                  3.5540621575611650E-011                                       39                                        0 
                                    1430                  1.2384786298468241E+010                  8.0796773944499034E-001                  1.6408724842418335E+003                  1.2965600075293534E+002                  3.5435569981748225E-011                                       39                                        0 
                                    1440                  1.2384793849954828E+010                  8.0748930077871961E-001                  1.6445535892427874E+003                  1.2987258866432191E+002                  3.5092188657112312E-011                                       39                                        0 
                                    1450                  1.2384801209178761E+010                  8.0702074654659461E-001                  1.6489194753073032E+003                  1.3013636829456235E+002                  3.4728095822282545E-011                                       39                                        0 
                                    1460                  1.2384808416350229E+010                  8.0655963562570365E-001                  1.6528515688450368E+003                  1.3037225008688750E+002                  3.4387482700317645E-011                                       39                                        0 
                                    1470                  1.2384815948191536E+010                  8.0607533482711691E-001                  1.6582594747090534E+003                  1.3070842665378842E+002                  3.3982620206936325E-011                                       39                                        0 
                                    1480                  1.2384823259344872E+010                  8.0560288196416574E-001                  1.6623685113192248E+003                  1.3095467155974927E+002                  3.3638386194959438E-011                                       39                                        0 
                                    1490                  1.2384830451451464E+010                  8.0513593701468711E-001                  1.6657564005821389E+003                  1.3116266763005297E+002                  3.3321376883640562E-011                                       39                                        0 
                                    1500                  1.2384837860142534E+010                  8.0465242311528606E-001                  1.6679425798576528E+003                  1.3129479642561395E+002                  3.3042802353473564E-011                                       39                                        0 
                                    1510                  1.2384844943839390E+010                  8.0418834914908677E-001                  1.6716933455090677E+003                  1.3151462262896328E+002                  3.2725591937393609E-011                                       39                                        0 
                                    1520                  1.2384852127508263E+010                  8.0371558087261374E-001                  1.6760592057303033E+003                  1.3177727248059071E+002                  3.2383958662509677E-011                                       39                                        0 
                                    1530                  1.2384859435847275E+010                  8.0323234925087517E-001                  1.6812500067095009E+003                  1.3209288508446036E+002                  3.2012036721240768E-011                                       39                                        0 
                                    1540                  1.2384866566373859E+010                  8.0275859513324432E-001                  1.6851325333076368E+003                  1.3233905071212214E+002                  3.1685702711821057E-011                                       39                                        0 
                                    1550                  1.2384873609199741E+010                  8.0228853626218699E-001                  1.6885145414697492E+003                  1.3254472988902100E+002                  3.1386127819528262E-011                                       39                                        0 
                                    1560                  1.2384880574992956E+010                  8.0182156903239221E-001                  1.6916755135453818E+003                  1.3274354272904725E+002                  3.1094016804511739E-011                                       39                                        0 
                                    1570                  1.2384887526732433E+010                  8.0135345450716489E-001                  1.6949319775128131E+003                  1.3294830518679311E+002                  3.0800835527497390E-011                                       39                                        0 
                                    1580                  1.2384894447652842E+010                  8.0088537569722540E-001                  1.6986169879866379E+003                  1.3316919525795299E+002                  3.0502234127727215E-011                                       39                                        0 
                                    1590                  1.2384901339333817E+010                  8.0041717730185424E-001                  1.7016463285071538E+003                  1.3335366155845367E+002                  3.0224692296193074E-011                                       39                                        0 
                                    1600                  1.2384908206786055E+010                  7.9994863177350006E-001                  1.7053219747483386E+003                  1.3357412829946864E+002                  2.9930407103131486E-011                                       39                                        0 
                                    1610                  1.2384915042168097E+010                  7.9948023137015722E-001                  1.7088291215680531E+003                  1.3378590863436159E+002                  2.9643622222328685E-011                                       39                                        0 
                                    1620                  1.2384922254128073E+010                  7.9898378164476325E-001                  1.7145983352306130E+003                  1.3413675590198122E+002                  2.9280240013520911E-011                                       39                                        0 
                                    1630                  1.2384929165528021E+010                  7.9850575968321513E-001                  1.7183283537788366E+003                  1.3437331221249909E+002                  2.8984432180780758E-011                                       39                                        0 
                                    1640                  1.2384936000494539E+010                  7.9803093090260402E-001                  1.7216401005954260E+003                  1.3457444477770815E+002                  2.8708886753431936E-011                                       39                                        0 
                                    1650                  1.2384942780294315E+010                  7.9755785054632489E-001                  1.7242868122194939E+003                  1.3473927053895812E+002                  2.8454102754599581E-011                                       39                                        0 
                                    1660                  1.2384949510804539E+010                  7.9708626268324456E-001                  1.7276455009512756E+003                  1.3495439937132471E+002                  2.8178048923799328E-011                                       39                                        0 
